id,docid,type,eid,entity,prov,is_correct,category,expectation
53637,overlappingpdfs.138573.pdf.task,bed,ROCK_DOC_overlappingpdfs.138573.pdf.task_6532_9_10,bone bed formation,"{6532,9,10,""Bone Bed""}",,1,0.998
37629,overlappingpdfs.136149.pdf.task,formation,ROCK_DOC_overlappingpdfs.136149.pdf.task_840_6_7,portilla formation,"{840,6,7,""Portilla Formation""}",,1,0.996
91147,overlappingpdfs.138519.pdf.task,beds,ROCK_DOC_overlappingpdfs.138519.pdf.task_6494_30_32,snake creek beds formation,"{6494,30,32,""Snake Creek Beds""}",,1,0.998
118987,overlappingpdfs.133084.pdf.task,formation,ROCK_DOC_overlappingpdfs.133084.pdf.task_403_4_5,kota formation,"{403,4,5,""Kota Formation""}",,1,1
99126,overlappingpdfs.132955.pdf.task,formation,ROCK_DOC_overlappingpdfs.132955.pdf.task_1222_10_11,oxford formation,"{1222,10,11,""Oxford Formation""}",,1,0.996
58508,overlappingpdfs.138622.pdf.task,formation,ROCK_DOC_overlappingpdfs.138622.pdf.task_5629_18_18,day formation,"{5629,18,18,Day}",,1,1
65280,overlappingpdfs.135573.pdf.task,formation,ROCK_DOC_overlappingpdfs.135573.pdf.task_242_13_14,dengying formation,"{242,13,14,""Dengying Formation""}",,1,1
81500,overlappingpdfs.136616.pdf.task,formation,ROCK_DOC_overlappingpdfs.136616.pdf.task_660_9_10,wewoka formation,"{660,9,10,""Wewoka Formation""}",,1,0.999
96063,overlappingpdfs.138519.pdf.task,member,ROCK_DOC_overlappingpdfs.138519.pdf.task_2446_19_19,murphy member,"{2446,19,19,Murphy}",,1,1
90778,overlappingpdfs.138519.pdf.task,ash,ROCK_DOC_overlappingpdfs.138519.pdf.task_5091_10_10,creek ash,"{5091,10,10,Creek}",,1,0.995
57271,overlappingpdfs.138622.pdf.task,formation,ROCK_DOC_overlappingpdfs.138622.pdf.task_1787_56_57,brule formation,"{1787,56,57,""Brule Formation""}",,1,0.999
94483,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1006_8_9,sheep creek formation,"{1006,8,9,""Sheep Creek""}",,1,0.996
35769,overlappingpdfs.132359.pdf.task,slate,ROCK_DOC_overlappingpdfs.132359.pdf.task_756_13_13,rhenish slate,"{756,13,13,Rhenish}",,1,0.996
109631,overlappingpdfs.133053.pdf.task,formation,ROCK_DOC_overlappingpdfs.133053.pdf.task_524_2_2,fermeuse formation,"{524,2,2,Fermeuse}",,1,0.996
112316,overlappingpdfs.130182.pdf.task,shale,ROCK_DOC_overlappingpdfs.130182.pdf.task_907_17_17,alum shale,"{907,17,17,Alum}",,1,1
121419,overlappingpdfs.138462.pdf.task,sand,ROCK_DOC_overlappingpdfs.138462.pdf.task_232_11_11,hill sand,"{232,11,11,Hill}",,1,1
144728,overlappingpdfs.138624.pdf.task,shale,ROCK_DOC_overlappingpdfs.138624.pdf.task_3527_0_0,wanakah shale,"{3527,0,0,Wanakah}",,1,0.996
30819,overlappingpdfs.131419.pdf.task,limestone,ROCK_DOC_overlappingpdfs.131419.pdf.task_132_14_15,martin limestone formation,"{132,14,15,""Martin Limestone""}",,1,1
37016,overlappingpdfs.136149.pdf.task,formation,ROCK_DOC_overlappingpdfs.136149.pdf.task_847_18_19,ogilvie formation,"{847,18,19,""Ogilvie Formation""}",,1,0.996
126390,overlappingpdfs.131179.pdf.task,formation,ROCK_DOC_overlappingpdfs.131179.pdf.task_158_17_17,ahmar formation,"{158,17,17,Ahmar}",,1,1
47082,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_828_9_10,john day formation,"{828,9,10,""John Day""}",,1,1
128093,overlappingpdfs.135478.pdf.task,formation,ROCK_DOC_overlappingpdfs.135478.pdf.task_192_0_0,moenkopi formation,"{192,0,0,Moenkopi}",,1,1
89221,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_2264_17_18,snake creek formation,"{2264,17,18,""Snake Creek""}",,1,0.996
134374,overlappingpdfs.132899.pdf.task,formation,ROCK_DOC_overlappingpdfs.132899.pdf.task_1719_5_5,sekwi formation,"{1719,5,5,Sekwi}",,1,0.996
138447,overlappingpdfs.132315.pdf.task,formation,ROCK_DOC_overlappingpdfs.132315.pdf.task_437_2_3,bayan mandahu formation,"{437,2,3,""Bayan Mandahu""}",,1,1
101185,overlappingpdfs.138538.pdf.task,formation,ROCK_DOC_overlappingpdfs.138538.pdf.task_169_19_19,gamoneda formation,"{169,19,19,Gamoneda}",,1,1
24809,overlappingpdfs.132629.pdf.task,group,ROCK_DOC_overlappingpdfs.132629.pdf.task_418_6_6,wealden group,"{418,6,6,Wealden}",,1,0.996
33025,overlappingpdfs.132446.pdf.task,formation,ROCK_DOC_overlappingpdfs.132446.pdf.task_45_1_1,messel formation,"{45,1,1,Messel}",,1,1
84303,overlappingpdfs.132608.pdf.task,clay,ROCK_DOC_overlappingpdfs.132608.pdf.task_47_0_0,london clay,"{47,0,0,LONDON}",,1,0.996
24820,overlappingpdfs.132629.pdf.task,group,ROCK_DOC_overlappingpdfs.132629.pdf.task_467_5_5,wealden group,"{467,5,5,Wealden}",,1,1
108405,overlappingpdfs.132708.pdf.task,formation,ROCK_DOC_overlappingpdfs.132708.pdf.task_48_39_39,nemegt formation,"{48,39,39,Nemegt}",,1,0.992
55605,overlappingpdfs.138622.pdf.task,member,ROCK_DOC_overlappingpdfs.138622.pdf.task_3993_16_16,dogtown member,"{3993,16,16,Dogtown}",,1,0.998
53601,overlappingpdfs.138573.pdf.task,formation,ROCK_DOC_overlappingpdfs.138573.pdf.task_5925_0_0,alachua formation,"{5925,0,0,Alachua}",,1,0.998
72670,overlappingpdfs.132440.pdf.task,oolite,ROCK_DOC_overlappingpdfs.132440.pdf.task_961_9_9,great oolite,"{961,9,9,Great}",,1,0.996
128217,overlappingpdfs.132439.pdf.task,formation,ROCK_DOC_overlappingpdfs.132439.pdf.task_824_9_9,moenkopi formation,"{824,9,9,Moenkopi}",,1,0.996
6995,overlappingpdfs.130847.pdf.task,group,ROCK_DOC_overlappingpdfs.130847.pdf.task_16_4_4,hamilton group,"{16,4,4,Hamilton}",,1,0.996
117779,overlappingpdfs.132317.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.132317.pdf.task_116_0_1,newspaper sandstone,"{116,0,1,""Newspaper Sandstone""}",,1,1
90909,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_5417_14_15,snake creek formation,"{5417,14,15,""Snake Creek""}",,1,1
152317,overlappingpdfs.132928.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.132928.pdf.task_133_8_8,scalpa sandstone,"{133,8,8,Scalpa}",,1,0.996
46947,overlappingpdfs.138707.pdf.task,member,ROCK_DOC_overlappingpdfs.138707.pdf.task_604_21_22,balm creek member,"{604,21,22,""Balm Creek""}",,1,1
79009,overlappingpdfs.132699.pdf.task,formation,ROCK_DOC_overlappingpdfs.132699.pdf.task_21_14_15,morrison formation,"{21,14,15,""Morrison Formation""}",,1,0.996
63741,overlappingpdfs.133475.pdf.task,formation,ROCK_DOC_overlappingpdfs.133475.pdf.task_56_25_25,jiufotang formation,"{56,25,25,Jiufotang}",,1,0.999
95858,overlappingpdfs.138519.pdf.task,member,ROCK_DOC_overlappingpdfs.138519.pdf.task_2304_3_3,murphy member,"{2304,3,3,Murphy}",,1,1
101749,overlappingpdfs.132095.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.132095.pdf.task_1276_8_9,iurassic navajo sandstone,"{1276,8,9,""Iurassic Navajo""}",,1,1
139897,overlappingpdfs.135723.pdf.task,formation,ROCK_DOC_overlappingpdfs.135723.pdf.task_243_31_32,santana formation,"{243,31,32,""Santana Formation""}",,1,0.996
16179,overlappingpdfs.138449.pdf.task,group,ROCK_DOC_overlappingpdfs.138449.pdf.task_237_19_19,montana group,"{237,19,19,Montana}",,1,0.996
111744,overlappingpdfs.132096.pdf.task,formation,ROCK_DOC_overlappingpdfs.132096.pdf.task_1920_8_9,khuff formation,"{1920,8,9,""KHUFF FORMATION""}",,1,0.997
142989,overlappingpdfs.132176.pdf.task,group,ROCK_DOC_overlappingpdfs.132176.pdf.task_1003_22_23,hantaishan group,"{1003,22,23,""Hantaishan Group""}",,1,0.996
81864,overlappingpdfs.132230.pdf.task,formation,ROCK_DOC_overlappingpdfs.132230.pdf.task_593_1_1,crato formation,"{593,1,1,Crato}",,1,1
95642,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_2181_12_13,sheep creek formation,"{2181,12,13,""Sheep Creek""}",,1,1
45389,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_2793_5_7,john day formation,"{2793,5,7,""JOHN DAY FORMATION""}",,1,1
9387,overlappingpdfs.132944.pdf.task,formation,ROCK_DOC_overlappingpdfs.132944.pdf.task_293_5_6,tlayiia formation,"{293,5,6,""Tlayiia Formation""}",,1,0.996
