id,docid,type,eid1,eid2,entity1,entity2,is_correct,category,expectation
581722,overlappingpdfs.130330.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130330.pdf.task_136_14_14,TIME_DOC_overlappingpdfs.130330.pdf.task_136_10_10,hochmoos formation,Santonian|86.30000|83.60000,,1,1
608450,overlappingpdfs.133113.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133113.pdf.task_811_6_7,TIME_DOC_overlappingpdfs.133113.pdf.task_811_5_5,santana formation,Cretaceous|145.00000|66.00000,,1,1
611624,overlappingpdfs.132381.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132381.pdf.task_195_23_24,TIME_DOC_overlappingpdfs.132381.pdf.task_195_20_20,elgenchak formation,Darriwilian|467.30000|458.40000,,1,1
599263,overlappingpdfs.132675.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132675.pdf.task_222_6_7,TIME_DOC_overlappingpdfs.132675.pdf.task_222_4_5,adamantina formation,Late Cretaceous|99.6000|65.5000,,1,1
589868,overlappingpdfs.138438.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138438.pdf.task_2037_10_11,TIME_DOC_overlappingpdfs.138438.pdf.task_2037_0_1,fleming formation,Late Miocene|11.6080|5.3320,,1,1
621430,overlappingpdfs.132354.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132354.pdf.task_193_15_16,TIME_DOC_overlappingpdfs.132354.pdf.task_193_7_7,killey bridge formation,Ordovician|485.40000|443.40000,,1,1
604274,overlappingpdfs.1328.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1328.pdf.task_55_23_23,TIME_DOC_overlappingpdfs.1328.pdf.task_55_17_17,bahariya formation,Cenomanian|100.50000|93.90000,,1,0.996
604364,overlappingpdfs.1328.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1328.pdf.task_554_9_9,TIME_DOC_overlappingpdfs.1328.pdf.task_554_4_5,bahariya formation,Late Cretaceous|99.6000|65.5000,,1,1
588888,overlappingpdfs.132535.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132535.pdf.task_606_4_4,TIME_DOC_overlappingpdfs.132535.pdf.task_606_3_3,research group,Tertiary|66.00000|2.58800,,1,1
611677,overlappingpdfs.132648.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132648.pdf.task_632_6_6,TIME_DOC_overlappingpdfs.132648.pdf.task_632_4_4,cengellidere formation,Aptian|125.00000|113.00000,,1,1
590711,overlappingpdfs.138707.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138707.pdf.task_2227_30_30,TIME_DOC_overlappingpdfs.138707.pdf.task_2227_4_4,day formation,Hemingfordian|20.43000|15.97000,,1,1
617445,overlappingpdfs.131208.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131208.pdf.task_47_8_9,TIME_DOC_overlappingpdfs.131208.pdf.task_47_16_18_PART_1,el abra formation,Cretaceous|145.00000|66.00000,,1,1
591804,overlappingpdfs.138044.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138044.pdf.task_699_0_1,TIME_DOC_overlappingpdfs.138044.pdf.task_699_4_5,iren dabasu formation,Late Cretaceous|99.6000|65.5000,t,1,1
604500,overlappingpdfs.1328.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1328.pdf.task_744_19_20,TIME_DOC_overlappingpdfs.1328.pdf.task_744_17_18,bahariya formation,Late Cretaceous|99.6000|65.5000,t,1,1
586498,overlappingpdfs.135473.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135473.pdf.task_717_16_16,TIME_DOC_overlappingpdfs.135473.pdf.task_717_15_15,horlick formation,Devonian|419.20000|358.90000,,1,1
609445,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_382_26_27,TIME_DOC_overlappingpdfs.132096.pdf.task_382_31_31,akhdar group,Guadalupian|272.30000|259.90000,,1,0.995
587374,overlappingpdfs.1341.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1341.pdf.task_63_20_22,TIME_DOC_overlappingpdfs.1341.pdf.task_63_19_19,monte leon formation,Oligocene|33.90000|23.03000,,1,1
585175,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_1611_4_5,TIME_DOC_overlappingpdfs.138465.pdf.task_1611_7_7,kendrick shale,Atokan|318.10000|311.45000,,1,1
598421,overlappingpdfs.133007.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133007.pdf.task_188_12_13,TIME_DOC_overlappingpdfs.133007.pdf.task_188_2_3,headon hill formation,Late Eocene|37.2000|33.9000,,1,0.996
590630,overlappingpdfs.1393.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1393.pdf.task_764_9_9,TIME_DOC_overlappingpdfs.1393.pdf.task_764_17_17,pardonet formation,Triassic|252.17000|201.30000,,1,1
615241,overlappingpdfs.131858.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131858.pdf.task_195_38_39,TIME_DOC_overlappingpdfs.131858.pdf.task_195_4_4,moydart formation,Hemse|425.40000|419.20000,t,1,1
579298,overlappingpdfs.138450.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138450.pdf.task_700_3_3,TIME_DOC_overlappingpdfs.138450.pdf.task_700_6_6,lance formation,Maestrichtian|72.10000|66.00000,t,1,1
607427,overlappingpdfs.130816.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130816.pdf.task_50_20_20,TIME_DOC_overlappingpdfs.130816.pdf.task_50_11_11,waynesville formation,Richmondian|449.50000|443.70000,t,1,0.996
600288,overlappingpdfs.132751.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132751.pdf.task_1460_5_5,TIME_DOC_overlappingpdfs.132751.pdf.task_1460_3_4,tangtou formation,Late Ordovician|460.9000|443.7000,,1,0.999
613367,overlappingpdfs.131661.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131661.pdf.task_770_11_11,TIME_DOC_overlappingpdfs.131661.pdf.task_770_7_7,sekwi formation,Cambrian|541.00000|485.40000,,1,1
618940,overlappingpdfs.132767.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132767.pdf.task_294_23_23,TIME_DOC_overlappingpdfs.132767.pdf.task_294_15_16,manda formation,Middle Triassic|245.0000|228.0000,,1,0.996
611662,overlappingpdfs.132859.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132859.pdf.task_312_22_24,TIME_DOC_overlappingpdfs.132859.pdf.task_312_17_17,fort union formation,Tiffanian|61.70000|56.80000,t,1,0.996
599049,overlappingpdfs.138834.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138834.pdf.task_2469_8_9,TIME_DOC_overlappingpdfs.138834.pdf.task_2469_4_4,purbeck limestone group,Cretaceous|145.00000|66.00000,,1,0.996
597191,overlappingpdfs.138083.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138083.pdf.task_3425_0_0,TIME_DOC_overlappingpdfs.138083.pdf.task_3425_2_2,pondaung sandstones,Eocene|56.00000|33.90000,,1,0.998
598338,overlappingpdfs.133007.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133007.pdf.task_214_8_9,TIME_DOC_overlappingpdfs.133007.pdf.task_214_2_3,headon hill formation,Late Eocene|37.2000|33.9000,,1,0.999
606353,overlappingpdfs.132923.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132923.pdf.task_110_20_20,TIME_DOC_overlappingpdfs.132923.pdf.task_110_23_23,katiki formation,Haumurian|83.50000|66.00000,,1,1
592990,overlappingpdfs.133275.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133275.pdf.task_51_16_17,TIME_DOC_overlappingpdfs.133275.pdf.task_51_19_19,dolhir formation,Ashgill|449.50000|443.70000,,1,0.999
613967,overlappingpdfs.132581.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132581.pdf.task_395_11_11,TIME_DOC_overlappingpdfs.132581.pdf.task_395_10_10,limestone formation,Wenlock|433.40000|427.40000,,1,0.999
617925,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_6755_1_1,TIME_DOC_overlappingpdfs.138624.pdf.task_6755_0_0,silica shale,Devonian|419.20000|358.90000,,1,1
589948,overlappingpdfs.132919.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132919.pdf.task_328_24_26,TIME_DOC_overlappingpdfs.132919.pdf.task_328_28_29,sherwood sandstone group,Middle Triassic|245.0000|228.0000,,1,1
618434,overlappingpdfs.138453.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138453.pdf.task_1681_8_8,TIME_DOC_overlappingpdfs.138453.pdf.task_1681_7_7,bell formation,Cazenovian|391.90000|383.70000,,1,1
581909,overlappingpdfs.138679.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138679.pdf.task_4412_6_7,TIME_DOC_overlappingpdfs.138679.pdf.task_4412_4_5,ferron sandstone,Late Cretaceous|99.6000|65.5000,,1,1
587928,overlappingpdfs.132965.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132965.pdf.task_689_7_8,TIME_DOC_overlappingpdfs.132965.pdf.task_689_6_6,tetori group,Mesozoic|252.17000|66.00000,,1,1
587989,overlappingpdfs.132965.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132965.pdf.task_248_19_20,TIME_DOC_overlappingpdfs.132965.pdf.task_248_17_17,matsuo group,Hauterivian|132.90000|129.40000,,1,1
608840,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_806_8_8,TIME_DOC_overlappingpdfs.132096.pdf.task_806_7_7,khuff formation,Wordian|268.80000|265.10000,,1,1
601995,overlappingpdfs.1397.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1397.pdf.task_77_37_39,TIME_DOC_overlappingpdfs.1397.pdf.task_77_50_52_PART_1,cerro barcino formation,Albian|113.00000|100.50000,,1,1
595045,overlappingpdfs.138622.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138622.pdf.task_6885_65_65,TIME_DOC_overlappingpdfs.138622.pdf.task_6885_69_69,white ash,Chadronian|37.20000|33.90000,,1,0.996
613455,overlappingpdfs.132592.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132592.pdf.task_394_4_5,TIME_DOC_overlappingpdfs.132592.pdf.task_394_10_10,tugulu group,Aptian|125.00000|113.00000,,1,0.996
593808,overlappingpdfs.136130.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136130.pdf.task_21_61_62,TIME_DOC_overlappingpdfs.136130.pdf.task_21_22_22,cupido limestone formation,Aptian|125.00000|113.00000,,1,0.995
601536,overlappingpdfs.136168.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136168.pdf.task_324_15_16,TIME_DOC_overlappingpdfs.136168.pdf.task_324_12_13,burgess shale,Middle Cambrian|513.0000|501.0000,,1,1
609720,overlappingpdfs.132743.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132743.pdf.task_55_15_16,TIME_DOC_overlappingpdfs.132743.pdf.task_55_13_14,kota formation,Early Jurassic|199.6000|175.6000,t,1,1
613156,overlappingpdfs.132531.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132531.pdf.task_47_21_22,TIME_DOC_overlappingpdfs.132531.pdf.task_47_34_34,saurian beds formation,Tithonian|152.10000|145.00000,,1,0.996
615465,overlappingpdfs.132172.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132172.pdf.task_557_13_14,TIME_DOC_overlappingpdfs.132172.pdf.task_557_16_16,pardonet formation,Norian|228.00000|208.50000,t,1,1
585609,overlappingpdfs.132196.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132196.pdf.task_68_13_13,TIME_DOC_overlappingpdfs.132196.pdf.task_68_12_12,sarmiento group,Paleogene|66.00000|23.03000,,1,1
615672,overlappingpdfs.132899.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132899.pdf.task_1907_9_10,TIME_DOC_overlappingpdfs.132899.pdf.task_1907_3_5_PART_1,pioche shale,Middle Cambrian|513.0000|501.0000,,1,1
603581,overlappingpdfs.132162.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132162.pdf.task_549_28_29,TIME_DOC_overlappingpdfs.132162.pdf.task_549_27_27,yixian formation,Cretaceous|145.00000|66.00000,,1,1
583434,overlappingpdfs.135551.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135551.pdf.task_112_4_4,TIME_DOC_overlappingpdfs.135551.pdf.task_112_8_8,schutzfeld formation,Cretaceous|145.00000|66.00000,,1,1
609623,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_574_23_24,TIME_DOC_overlappingpdfs.132096.pdf.task_574_29_29,khuff formation,Wordian|268.80000|265.10000,,1,0.996
593333,overlappingpdfs.138573.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138573.pdf.task_5441_16_16,TIME_DOC_overlappingpdfs.138573.pdf.task_5441_20_20,fleming formation,Barstovian|15.97000|13.60000,,1,0.999
595780,overlappingpdfs.138658.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138658.pdf.task_1686_64_64,TIME_DOC_overlappingpdfs.138658.pdf.task_1686_61_61,moscow formation,Tioughniogan|391.8000|385.3000,,1,1
613066,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_169_20_20,TIME_DOC_overlappingpdfs.136931.pdf.task_169_19_19,limestone formation,Wenlock|433.40000|427.40000,,1,0.998
597635,overlappingpdfs.132254.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132254.pdf.task_290_18_18,TIME_DOC_overlappingpdfs.132254.pdf.task_290_21_21,santana group,Aptian|125.00000|113.00000,,1,0.996
593511,overlappingpdfs.135619.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135619.pdf.task_131_3_3,TIME_DOC_overlappingpdfs.135619.pdf.task_131_34_34,rabbitkettle formation,Steptoean|501.00000|485.40000,,1,1
617225,overlappingpdfs.130900.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130900.pdf.task_394_14_14,TIME_DOC_overlappingpdfs.130900.pdf.task_394_17_17,borden formation,Mississippian|358.90000|323.20000,,1,1
605737,overlappingpdfs.133073.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133073.pdf.task_758_7_7,TIME_DOC_overlappingpdfs.133073.pdf.task_758_2_2,dulankara formation,Ordovician|485.40000|443.40000,,1,0.996
584238,overlappingpdfs.133030.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133030.pdf.task_939_56_58,TIME_DOC_overlappingpdfs.133030.pdf.task_939_44_45,sulphur mountain formation,Middle Triassic|245.0000|228.0000,,1,1
597329,overlappingpdfs.131.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131.pdf.task_981_17_18,TIME_DOC_overlappingpdfs.131.pdf.task_981_14_15,morrison formation,Late Jurassic|161.2000|145.5000,t,1,1
608799,overlappingpdfs.132522.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132522.pdf.task_868_13_14,TIME_DOC_overlappingpdfs.132522.pdf.task_868_17_17,taldiboiskaya formation,Katian|453.00000|445.20000,,1,0.999
620950,overlappingpdfs.133442.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133442.pdf.task_467_17_17,TIME_DOC_overlappingpdfs.133442.pdf.task_467_20_21_PART_0,mula members,Valanginian|139.80000|132.90000,,1,0.996
622075,overlappingpdfs.138665.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138665.pdf.task_3236_6_6,TIME_DOC_overlappingpdfs.138665.pdf.task_3236_5_5,morrison formation,Jurassic|201.30000|145.00000,,1,1
615308,overlappingpdfs.133108.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133108.pdf.task_908_5_6,TIME_DOC_overlappingpdfs.133108.pdf.task_908_3_3,anderken formation,Caradoc|460.90000|449.50000,,1,0.999
596647,overlappingpdfs.133027.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133027.pdf.task_1739_4_4,TIME_DOC_overlappingpdfs.133027.pdf.task_1739_7_8,hongguleleng formation,Late Devonian|385.3000|359.2000,,1,0.996
584145,overlappingpdfs.133092.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133092.pdf.task_525_10_10,TIME_DOC_overlappingpdfs.133092.pdf.task_525_14_14,buen formation,Cambrian|541.00000|485.40000,,1,1
584010,overlappingpdfs.132662.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132662.pdf.task_440_23_24,TIME_DOC_overlappingpdfs.132662.pdf.task_440_26_26,tourmakeady limestone formation,Whiterockian|471.80000|457.50000,,1,1
621385,overlappingpdfs.138482.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138482.pdf.task_1091_16_19,TIME_DOC_overlappingpdfs.138482.pdf.task_1091_12_12,spitzbergen sticky keep formation,Spathian|251.30000|247.20000,,1,0.996
584762,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_2749_0_2,TIME_DOC_overlappingpdfs.138465.pdf.task_2749_5_5,road canyon formation,Leonardian|280.000|270.600,,1,1
579016,overlappingpdfs.1304.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1304.pdf.task_206_4_6,TIME_DOC_overlappingpdfs.1304.pdf.task_206_8_9,north horn formation,Late Cretaceous|99.6000|65.5000,,1,1
590491,overlappingpdfs.132919.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132919.pdf.task_804_5_5,TIME_DOC_overlappingpdfs.132919.pdf.task_804_3_4,otter sandstone,Middle Triassic|245.0000|228.0000,,1,1
593538,overlappingpdfs.133406.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133406.pdf.task_915_9_10,TIME_DOC_overlappingpdfs.133406.pdf.task_915_7_7,limestone formation,Mississippian|358.90000|323.20000,t,1,0.996
600980,overlappingpdfs.135827.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135827.pdf.task_296_10_11,TIME_DOC_overlappingpdfs.135827.pdf.task_296_8_9,spence shale,Middle Cambrian|513.0000|501.0000,,1,0.997
610291,overlappingpdfs.132112.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132112.pdf.task_1547_7_9,TIME_DOC_overlappingpdfs.132112.pdf.task_1547_5_6,la meseta formation,Late Eocene|37.2000|33.9000,,1,0.999
604008,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_154_102_103,TIME_DOC_overlappingpdfs.138519.pdf.task_154_99_99,laucomer member,Clarendonian|13.60000|10.30000,,1,0.986
591265,overlappingpdfs.132925.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132925.pdf.task_955_0_0,TIME_DOC_overlappingpdfs.132925.pdf.task_955_11_11,paprieniai formation,Sheinwoodian|433.40000|430.50000,,1,0.996
581534,overlappingpdfs.131777.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131777.pdf.task_680_42_42,TIME_DOC_overlappingpdfs.131777.pdf.task_680_32_32,foreknobs formation,Genesee|388.10000|376.10000,,1,1
617754,overlappingpdfs.135600.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135600.pdf.task_453_24_26,TIME_DOC_overlappingpdfs.135600.pdf.task_453_18_18,table head group,Ordovician|485.40000|443.40000,,1,0.996
614735,overlappingpdfs.132899.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132899.pdf.task_1850_7_7,TIME_DOC_overlappingpdfs.132899.pdf.task_1850_4_5,whyte formation,Middle Cambrian|513.0000|501.0000,,1,0.996
601072,overlappingpdfs.132762.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132762.pdf.task_31_7_7,TIME_DOC_overlappingpdfs.132762.pdf.task_31_10_10,asfalto formation,Callovian|166.10000|163.50000,,1,0.996
615464,overlappingpdfs.132172.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132172.pdf.task_557_13_14,TIME_DOC_overlappingpdfs.132172.pdf.task_557_16_16,pardonet formation,Norian|228.00000|208.50000,,1,1
608355,overlappingpdfs.135252.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135252.pdf.task_98_15_16,TIME_DOC_overlappingpdfs.135252.pdf.task_98_19_19,gosau group,Turonian|93.90000|89.80000,,1,0.996
578295,overlappingpdfs.132547.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132547.pdf.task_857_7_8,TIME_DOC_overlappingpdfs.132547.pdf.task_857_6_6,limestone formation,Wenlock|433.40000|427.40000,,1,1
618947,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_3328_10_11,TIME_DOC_overlappingpdfs.138624.pdf.task_3328_6_6,stafford limestone formation,Cazenovian|391.90000|383.70000,,1,0.996
585031,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_2919_6_7,TIME_DOC_overlappingpdfs.138465.pdf.task_2919_3_3,park city formation,Leonardian|280.000|270.600,,1,1
600285,overlappingpdfs.137099.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.137099.pdf.task_462_67_67,TIME_DOC_overlappingpdfs.137099.pdf.task_462_64_64,laramie formation,Cretaceous|145.00000|66.00000,,1,1
597436,overlappingpdfs.132687.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132687.pdf.task_760_4_4,TIME_DOC_overlappingpdfs.132687.pdf.task_760_3_3,hunsriick slate,Devonian|419.20000|358.90000,,1,0.996
585190,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_3773_1_2,TIME_DOC_overlappingpdfs.138465.pdf.task_3773_5_5,getaway limestone formation,Guadalupian|272.30000|259.90000,,1,1
582104,overlappingpdfs.132505.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132505.pdf.task_592_12_13,TIME_DOC_overlappingpdfs.132505.pdf.task_592_18_19,okurodani formation,Early Cretaceous|145.5000|99.6000,,1,1
601461,overlappingpdfs.132771.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132771.pdf.task_664_11_13,TIME_DOC_overlappingpdfs.132771.pdf.task_664_10_10,borrowdale volcanic group,Ordovician|485.40000|443.40000,,1,0.998
621882,overlappingpdfs.132458.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132458.pdf.task_596_1_2,TIME_DOC_overlappingpdfs.132458.pdf.task_596_0_0,antlers formation,Albian|113.00000|100.50000,,1,1
597431,overlappingpdfs.132764.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132764.pdf.task_797_12_12,TIME_DOC_overlappingpdfs.132764.pdf.task_797_16_18_PART_1,antlers formation,Albian|113.00000|100.50000,t,1,1
580633,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_429_17_17,TIME_DOC_overlappingpdfs.132009.pdf.task_429_16_16,limestone formation,Wenlock|433.40000|427.40000,,1,1
581847,overlappingpdfs.136141.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136141.pdf.task_762_11_11,TIME_DOC_overlappingpdfs.136141.pdf.task_762_9_10,bighorn formation,Late Ordovician|460.9000|443.7000,t,1,1
609624,overlappingpdfs.138313.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138313.pdf.task_70_1_2,TIME_DOC_overlappingpdfs.138313.pdf.task_70_7_8,traverse group,Late Devonian|385.3000|359.2000,,1,0.996
597529,overlappingpdfs.133099.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133099.pdf.task_478_6_7,TIME_DOC_overlappingpdfs.133099.pdf.task_478_5_5,limestone formation,Wenlock|433.40000|427.40000,f,1,0.998
606781,overlappingpdfs.132862.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132862.pdf.task_90_8_8,TIME_DOC_overlappingpdfs.132862.pdf.task_90_6_7,formation formation,Pickwell Down|376.100|360.700,,1,0.999
613414,overlappingpdfs.135478.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135478.pdf.task_223_18_18,TIME_DOC_overlappingpdfs.135478.pdf.task_223_4_4,moenkopi formation,Anisian|247.20000|242.00000,,1,1
585044,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_3562_6_6,TIME_DOC_overlappingpdfs.138465.pdf.task_3562_0_0,shigejizawa member,Permian|298.90000|252.17000,,1,1
621888,overlappingpdfs.133080.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133080.pdf.task_356_4_4,TIME_DOC_overlappingpdfs.133080.pdf.task_356_3_3,chinle formation,Triassic|252.17000|201.30000,t,1,0.999
609037,overlappingpdfs.132742.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132742.pdf.task_815_6_6,TIME_DOC_overlappingpdfs.132742.pdf.task_815_5_5,calvert formation,Miocene|23.03000|5.33300,,1,1
596275,overlappingpdfs.138434.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138434.pdf.task_1799_15_15,TIME_DOC_overlappingpdfs.138434.pdf.task_1799_13_13,hamilton group,Helderberg|416.00000|391.90000,,1,1
605107,overlappingpdfs.132293.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132293.pdf.task_1747_7_7,TIME_DOC_overlappingpdfs.132293.pdf.task_1747_6_6,kota formation,Jurassic|201.30000|145.00000,,1,0.999
589218,overlappingpdfs.139.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.139.pdf.task_948_20_21,TIME_DOC_overlappingpdfs.139.pdf.task_948_11_11,cedar mountain formation,Albian|113.00000|100.50000,,1,1
605744,overlappingpdfs.133073.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133073.pdf.task_514_8_8,TIME_DOC_overlappingpdfs.133073.pdf.task_514_6_6,dulankara formation,Caradoc|460.90000|449.50000,,1,1
596070,overlappingpdfs.135561.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135561.pdf.task_166_6_6,TIME_DOC_overlappingpdfs.135561.pdf.task_166_10_10,murtoi formation,Barremian|129.40000|125.00000,,1,1
